scenario_id,env_id,switch_env_id,switch_at,tau_s,epsilon,after_switch_k,rep,method,reward_mode,cost_unit,constraint_ci,constraint_delta,init_strategy,avg_cost,violation_rate,violations_after_switch,violations_first_after_switch_k,filter_margin,filter_prior_weight,filter_reset_on_switch,pull_100,pull_500
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,87,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1516.5346448966534,0.082,43.0,5.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,87,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3373.1678005186914,0.041,9.0,1.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,87,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1519.0407113541921,0.082,43.0,5.0,0.0,0.0,1,2,998
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,87,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1519.0407113541921,0.082,43.0,5.0,0.005,0.0,1,2,998
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,87,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1519.0407113541921,0.082,43.0,5.0,0.01,0.0,1,2,998
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,87,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3374.733780449849,0.041,9.0,1.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,87,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3374.733780449849,0.041,9.0,1.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,88,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1511.916208849257,0.1,52.0,8.0,,,,2,998
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,88,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1511.916208849257,0.1,52.0,8.0,,,,2,998
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,88,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1508.7362307645603,0.1,52.0,8.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,88,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3330.7386220800604,0.045,9.0,3.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,88,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2406.250455231452,0.057,9.0,3.0,0.0,0.0,1,496,504
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,88,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2406.250455231452,0.057,9.0,3.0,0.005,0.0,1,496,504
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,88,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2406.250455231452,0.057,9.0,3.0,0.01,0.0,1,496,504
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,88,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3332.569213156467,0.045,9.0,3.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,88,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3332.569213156467,0.045,9.0,3.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,89,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1514.8813327869082,0.095,50.0,1.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,89,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1514.8813327869082,0.095,50.0,1.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,89,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1514.2804704753394,0.095,50.0,1.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,89,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3359.9069684418887,0.044,10.0,0.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,89,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2417.732543078029,0.085,50.0,1.0,0.0,0.0,1,494,506
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,89,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2417.732543078029,0.085,50.0,1.0,0.005,0.0,1,494,506
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,89,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2417.732543078029,0.085,50.0,1.0,0.01,0.0,1,494,506
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,89,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3362.545880773253,0.044,10.0,0.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,89,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3362.545880773253,0.044,10.0,0.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,90,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1516.3427182588734,0.102,64.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,90,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1516.3427182588734,0.102,64.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,90,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1514.9864036398633,0.102,64.0,5.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,90,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3364.0125730038476,0.043,13.0,1.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,90,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1753.0409485875866,0.088,50.0,5.0,0.0,0.0,1,138,862
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,90,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1832.4188006318025,0.083,45.0,5.0,0.005,0.0,1,182,818
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,90,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1859.84309987744,0.08,42.0,5.0,0.01,0.0,1,197,803
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,90,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3366.362729419143,0.043,13.0,1.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,90,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3366.362729419143,0.043,13.0,1.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,91,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1522.7169158918764,0.098,50.0,3.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,91,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1522.7169158918764,0.098,50.0,3.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,91,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.0902852478498,0.098,50.0,3.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,91,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3398.3622420087977,0.043,8.0,0.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,91,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1522.7169158918764,0.098,50.0,3.0,0.0,0.0,1,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,91,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1522.7169158918764,0.098,50.0,3.0,0.005,0.0,1,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,91,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1522.7169158918764,0.098,50.0,3.0,0.01,0.0,1,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,91,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3399.365276148691,0.043,8.0,0.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,91,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3399.365276148691,0.043,8.0,0.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,92,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1502.9735368823747,0.103,63.0,8.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,92,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1502.9735368823747,0.103,63.0,8.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,92,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1500.8316996172468,0.103,63.0,8.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,92,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3288.751054244822,0.043,15.0,1.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,92,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2394.757935975807,0.055,15.0,1.0,0.0,0.0,1,499,501
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,92,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2394.757935975807,0.055,15.0,1.0,0.005,0.0,1,499,501
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,92,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2394.757935975807,0.055,15.0,1.0,0.01,0.0,1,499,501
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,92,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3289.8308910004425,0.043,15.0,1.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,92,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3289.8308910004425,0.043,15.0,1.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,93,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1505.8074196309367,0.117,65.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,93,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1505.8074196309367,0.117,65.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,93,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1503.650855884113,0.117,65.0,5.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,93,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3302.2501874851446,0.056,13.0,1.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,93,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2386.94070467259,0.067,15.0,3.0,0.0,0.0,1,495,505
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,93,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2386.94070467259,0.067,15.0,3.0,0.005,0.0,1,495,505
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,93,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2829.791020886351,0.062,15.0,3.0,0.01,0.0,1,746,254
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,93,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3305.0735418922063,0.056,13.0,1.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,93,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3305.0735418922063,0.056,13.0,1.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,94,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1514.139486370503,0.101,58.0,7.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,94,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1514.139486370503,0.101,58.0,7.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,94,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1511.7115396806494,0.101,58.0,7.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,94,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3346.3281553051747,0.041,13.0,1.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,94,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2369.631005267604,0.061,18.0,6.0,0.0,0.0,1,473,527
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,94,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2373.3931576562636,0.06,17.0,5.0,0.005,0.0,1,475,525
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,94,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2373.3931576562636,0.06,17.0,5.0,0.01,0.0,1,475,525
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,94,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3348.656152229735,0.041,13.0,1.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,94,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3348.656152229735,0.041,13.0,1.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,95,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1525.6771110609675,0.099,51.0,6.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,95,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1525.6771110609675,0.099,51.0,6.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,95,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1523.115153419407,0.099,51.0,6.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,95,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3409.951523348081,0.047,11.0,0.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,95,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2420.527284588495,0.089,51.0,6.0,0.0,0.0,1,468,532
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,95,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3333.656785295418,0.052,14.0,3.0,0.005,0.0,1,955,45
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,95,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3357.7368020507975,0.052,14.0,3.0,0.01,0.0,1,967,33
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,95,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3410.3133598018167,0.047,11.0,0.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,95,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3410.3133598018167,0.047,11.0,0.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,96,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1524.6688785949702,0.117,70.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,96,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1524.6688785949702,0.117,70.0,5.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,96,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.4714738591106,0.117,70.0,5.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,96,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3399.8671845267377,0.044,13.0,3.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,96,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2199.3178334851805,0.073,26.0,5.0,0.0,0.0,1,374,626
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,96,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2251.2096605130364,0.071,24.0,5.0,0.005,0.0,1,399,601
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,96,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2253.5135109399876,0.07,23.0,5.0,0.01,0.0,1,400,600
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,96,filter_ucb_online_w0_m0.015_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3401.4262917063143,0.044,13.0,3.0,0.015,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,96,filter_ucb_online_w0_m0.02_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3401.4262917063143,0.044,13.0,3.0,0.02,0.0,1,1000,0
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,97,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.2936647638855,0.112,70.0,9.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,97,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.2936647638855,0.112,70.0,9.0,,,,1,999
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,97,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.8020146482954,0.112,70.0,9.0,,,,0,1000
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,97,safe_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,3385.2689984555736,0.038,11.0,1.0,,,,999,1
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,97,filter_ucb_online_w0_m0_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2447.2871471011963,0.056,14.0,4.0,0.0,0.0,1,489,511
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,97,filter_ucb_online_w0_m0.005_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2447.2871471011963,0.056,14.0,4.0,0.005,0.0,1,489,511
scan90_to_scan70_actions_100_500_tau2_switch_mid,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,2.0,0.1,50,97,filter_ucb_online_w0_m0.01_r1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,2447.2871471011963,0.056,14.0,4.0,0.01,0.0,1,489,511
