ms,voltage,current,power
2524,3.300,6.0,0.0
2527,3.300,6.0,0.0
2530,3.300,7.0,0.0
2533,3.296,6.0,0.0
2536,3.296,6.0,0.0
2539,3.224,1.0,0.0
2542,3.176,2.0,0.0
2545,3.180,6.0,0.0
2548,3.300,6.0,0.0
2551,3.296,6.0,0.0
2554,3.292,6.0,0.0
2557,3.300,6.0,0.0
2560,3.300,6.0,0.0
2563,3.300,69.7,215.0
2566,3.296,6.0,0.0
2569,3.296,6.0,0.0
2572,3.300,6.0,0.0
2575,3.300,6.0,0.0
2578,3.300,6.0,0.0
2581,3.296,6.0,0.0
2584,3.292,6.0,0.0
2587,3.304,6.0,0.0
2590,3.300,6.0,0.0
2593,3.300,6.0,0.0
2596,3.296,6.0,0.0
2599,3.296,6.0,0.0
2602,3.296,6.0,0.0
2605,3.300,6.0,0.0
2608,3.284,7.0,0.0
2612,3.296,6.0,0.0
2614,3.300,6.0,0.0
2617,3.300,6.0,0.0
2620,3.300,68.3,215.0
2623,3.296,6.0,0.0
2626,3.292,6.0,0.0
2629,3.300,6.0,0.0
2632,3.300,6.0,0.0
2635,3.300,6.0,0.0
2638,3.296,6.0,0.0
2641,3.292,6.0,0.0
2644,3.304,6.0,0.0
2647,3.232,1.0,0.0
2650,3.240,1.0,0.0
2653,3.256,68.5,215.0
2656,3.296,6.0,0.0
2659,3.296,6.0,0.0
2662,3.300,6.0,0.0
2665,3.300,6.0,0.0
2668,3.300,6.0,0.0
2671,3.296,6.0,0.0
2674,3.296,6.0,0.0
2677,3.300,6.0,0.0
2680,3.300,6.0,0.0
2683,3.300,6.0,0.0
2686,3.296,6.0,0.0
2689,3.292,6.0,0.0
2692,3.296,6.0,0.0
2695,3.300,6.0,0.0
2698,3.300,6.0,0.0
2701,3.300,68.5,211.0
2704,3.296,7.0,0.0
2707,3.300,6.0,0.0
2710,3.300,69.0,215.0
2713,3.296,6.0,0.0
2716,3.296,6.0,0.0
2719,3.300,6.0,0.0
2722,3.300,6.0,0.0
2725,3.304,6.0,0.0
2728,3.296,64.8,215.0
2731,3.296,66.6,216.0
2734,3.304,64.1,211.0
2737,3.300,6.0,0.0
2740,3.300,6.0,0.0
