ms,voltage,current,power
2036,3.304,59.3,197.0
2038,3.304,6.0,0.0
2041,3.300,6.0,0.0
2044,3.304,6.0,0.0
2047,3.304,6.0,0.0
2050,3.300,6.0,0.0
2052,3.304,6.0,0.0
2055,3.304,6.0,0.0
2058,3.300,6.0,0.0
2061,3.304,58.7,193.0
2064,3.300,58.3,192.0
2067,3.300,59.6,197.0
2069,3.304,58.6,193.0
2072,3.300,59.7,198.0
2075,3.304,59.5,197.0
2078,3.304,6.0,0.0
2080,3.300,6.0,0.0
2083,3.304,6.0,0.0
2086,3.304,6.0,0.0
2089,3.300,6.0,0.0
2092,3.304,6.0,0.0
2094,3.304,6.0,0.0
2097,3.300,6.0,0.0
2100,3.304,58.3,193.0
2103,3.300,58.1,192.0
2105,3.304,59.6,197.0
2108,3.304,59.9,198.0
2111,3.300,6.0,0.0
2114,3.304,59.6,197.0
2117,3.304,6.0,0.0
2119,3.300,6.0,0.0
2122,3.304,6.0,0.0
2125,3.304,6.0,0.0
2128,3.300,6.0,0.0
2131,3.304,59.7,197.0
2134,3.304,6.0,0.0
2136,3.300,6.0,0.0
2139,3.304,58.0,192.0
2142,3.300,58.0,192.0
2145,3.300,6.0,0.0
2147,3.304,6.0,0.0
2150,3.300,6.0,0.0
2153,3.304,59.2,195.0
2156,3.304,6.0,0.0
2159,3.300,6.0,0.0
2161,3.304,6.0,0.0
2164,3.304,6.0,0.0
2167,3.300,6.0,0.0
2170,3.304,59.4,197.0
2173,3.300,6.0,0.0
2175,3.304,59.6,197.0
2178,3.304,58.2,192.0
2181,3.300,58.3,193.0
2184,3.304,6.0,0.0
2187,3.304,6.0,0.0
2189,3.300,6.0,0.0
2192,3.304,59.7,197.0
2195,3.304,6.0,0.0
2198,3.300,6.0,0.0
2200,3.304,6.0,0.0
2204,3.304,6.0,0.0
2206,3.300,6.0,0.0
2209,3.304,58.7,193.0
2212,3.300,6.0,0.0
2214,3.304,59.7,197.0
2217,3.304,58.5,193.0
2220,3.300,59.0,195.0
2223,3.304,6.0,0.0
2226,3.304,6.0,0.0
2228,3.300,6.0,0.0
2231,3.304,59.4,197.0
2234,3.304,6.0,0.0
2237,3.300,6.0,0.0
2240,3.304,6.0,0.0
2242,3.304,6.0,0.0
2245,3.300,6.0,0.0
2248,3.304,58.3,193.0
2251,3.300,59.9,197.0
2254,3.304,59.6,197.0
2256,3.304,58.6,193.0
2259,3.300,59.1,197.0
2262,3.304,6.0,0.0
2265,3.304,6.0,0.0
2268,3.300,60.9,202.0
2271,3.304,59.2,195.0
2273,3.304,6.0,0.0
2276,3.300,6.0,0.0
2279,3.308,6.0,0.0
2281,3.304,6.0,0.0
2284,3.300,6.0,0.0
2287,3.304,58.1,192.0
2293,3.300,59.1,193.0
2293,3.304,6.0,0.0
2295,3.304,59.6,197.0
2298,3.300,59.7,198.0
2301,3.304,58.9,195.0
2304,3.304,6.0,0.0
2307,3.300,6.0,0.0
2309,3.304,6.0,0.0
2312,3.304,6.0,0.0
2315,3.300,6.0,0.0
2318,3.308,6.0,0.0
2321,3.304,6.0,0.0
2323,3.300,59.6,197.0
2326,3.304,58.2,192.0
2329,3.300,59.2,195.0
2332,3.304,6.0,0.0
2335,3.304,59.1,195.0
2337,3.300,59.2,195.0
2340,3.304,58.9,195.0
2343,3.304,6.0,0.0
2346,3.300,6.0,0.0
2349,3.308,6.0,0.0
2351,3.308,6.0,0.0
2354,3.300,6.0,0.0
2357,3.304,59.9,198.0
2360,3.304,6.0,0.0
2363,3.300,59.7,197.0
2365,3.304,58.6,193.0
2368,3.300,59.0,195.0
2371,3.304,6.0,0.0
2374,3.304,6.0,0.0
2376,3.300,59.9,198.0
2379,3.304,58.6,193.0
2382,3.304,6.0,0.0
2385,3.300,6.0,0.0
2388,3.304,6.0,0.0
2391,3.304,6.0,0.0
2393,3.296,6.0,0.0
2396,3.304,59.1,195.0
2399,3.304,6.0,0.0
2402,3.300,59.6,197.0
2404,3.304,59.0,195.0
2407,3.300,59.3,195.0
2410,3.304,6.0,0.0
2413,3.304,59.7,197.0
2416,3.300,59.7,198.0
2418,3.304,58.6,193.0
2421,3.304,6.0,0.0
2424,3.300,6.0,0.0
2427,3.304,6.0,0.0
2430,3.304,6.0,0.0
2432,3.300,6.0,0.0
2435,3.304,58.9,195.0
2438,3.300,6.0,0.0
2441,3.304,6.0,0.0
2444,3.304,59.1,195.0
2446,3.300,59.1,195.0
2449,3.304,6.0,0.0
2452,3.304,59.5,197.0
2455,3.300,6.0,0.0
2458,3.304,59.3,197.0
2460,3.304,6.0,0.0
2463,3.300,6.0,0.0
2466,3.304,6.0,0.0
2469,3.304,6.0,0.0
2471,3.300,59.7,197.0
2474,3.304,58.4,193.0
2477,3.300,6.0,0.0
2480,3.304,6.0,0.0
2483,3.304,58.8,195.0
2485,3.300,58.6,193.0
2488,3.304,59.4,197.0
2491,3.304,59.7,197.0
2494,3.300,6.0,0.0
2497,3.304,59.7,197.0
2499,3.304,6.0,0.0
2502,3.300,6.0,0.0
2505,3.304,6.0,0.0
2508,3.304,6.0,0.0
2511,3.300,59.8,198.0
2513,3.304,59.0,195.0
2516,3.300,6.0,0.0
2519,3.304,6.0,0.0
2522,3.304,58.7,193.0
2525,3.300,58.4,192.0
2527,3.304,59.5,197.0
2530,3.304,59.8,198.0
2533,3.300,6.0,0.0
2536,3.304,6.0,0.0
2539,3.304,6.0,0.0
2541,3.300,6.0,0.0
2544,3.304,6.0,0.0
2547,3.304,6.0,0.0
2550,3.296,59.9,198.0
2552,3.304,59.2,195.0
2555,3.300,6.0,0.0
2558,3.304,6.0,0.0
2561,3.304,58.7,193.0
2564,3.300,58.3,193.0
2566,3.300,59.0,195.0
2569,3.304,6.0,0.0
2572,3.300,6.0,0.0
2575,3.304,6.0,0.0
2578,3.304,6.0,0.0
2580,3.300,6.0,0.0
2583,3.304,6.0,0.0
2586,3.304,6.0,0.0
2589,3.300,6.0,0.0
2592,3.304,58.8,195.0
2595,3.300,59.9,197.0
2597,3.304,6.0,0.0
2600,3.304,58.9,195.0
2603,3.300,58.6,195.0
2606,3.304,59.3,197.0
2608,3.304,6.0,0.0
2611,3.300,62.3,205.0
2614,3.304,61.2,202.0
2617,3.304,6.0,0.0
2620,3.300,6.0,0.0
2622,3.304,59.5,197.0
2625,3.304,6.0,0.0
2628,3.300,6.0,0.0
2631,3.304,59.1,195.0
2633,3.300,59.1,193.0
2636,3.300,59.6,197.0
2639,3.304,59.0,195.0
2642,3.300,59.6,200.0
2645,3.304,59.4,197.0
2647,3.304,6.0,0.0
2650,3.300,6.0,0.0
2653,3.308,6.0,0.0
2656,3.304,6.0,0.0
2659,3.300,6.0,0.0
2661,3.304,59.8,197.0
2664,3.304,6.0,0.0
2667,3.304,6.0,0.0
2670,3.304,58.6,193.0
2673,3.300,58.5,192.0
2675,3.304,59.6,197.0
2678,3.304,59.2,195.0
2681,3.300,6.0,0.0
2684,3.304,59.5,197.0
2687,3.304,6.0,0.0
2689,3.300,6.0,0.0
2692,3.304,6.0,0.0
2695,3.304,6.0,0.0
2698,3.300,6.0,0.0
2701,3.304,59.8,198.0
2703,3.304,6.0,0.0
2706,3.304,6.0,0.0
2709,3.304,58.3,192.0
